evidence_block,grain,item,item_2,item_3,rank_label,rank_value,release_year,start_year,end_year,games,game_platforms,platforms,publishers,genres,regions,reported_sales_volume,sales_share,avg_sales_per_game_platform,secondary_value,secondary_label,notes
publisher_hit_dependency,publisher_top_game,Elite,Strike Point,,publisher_sales_rank,11534.0,,,,1,1,1,1,1,2,0.07,0.0,0.07,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Locus,Wizardry: Llylgamyn Saga,,publisher_sales_rank,11541.0,,,,1,1,1,1,1,1,0.07,0.0,0.07,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Misawa,Keiba Eight Special,,publisher_sales_rank,11542.0,,,,2,2,1,1,1,1,0.07,0.0,0.035,0.7143,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Warp,Real Sound: Kaze no Riguretto,,publisher_sales_rank,11547.0,,,,1,1,1,1,1,1,0.07,0.0,0.07,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Dusenberry Martin Racing,NASCAR Heat Evolution,,publisher_sales_rank,11551.0,,,,1,2,2,1,1,2,0.06,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Experience Inc.,Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,,publisher_sales_rank,11554.0,,,,3,3,1,1,1,1,0.06,0.0,0.02,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,MC2 Entertainment,Obscure,,publisher_sales_rank,11556.0,,,,3,3,2,1,2,2,0.06,0.0,0.02,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Milestone S.r.l,Sébastien Loeb Rally Evo,,publisher_sales_rank,11558.0,,,,1,2,2,1,1,2,0.06,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,WayForward Technologies,Goosebumps: The Game,,publisher_sales_rank,11559.0,,,,1,1,1,1,1,2,0.06,0.0,0.06,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,iWin,Jewel Quest IV: Heritage,,publisher_sales_rank,11560.0,,,,1,1,1,1,1,2,0.06,0.0,0.06,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,7G//AMES,Germany's Next Topmodel 2011,,publisher_sales_rank,11561.0,,,,3,4,2,1,3,1,0.06,0.0,0.015,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,DigiCube,Eikan wa Kimini 2002: Koshien no Kodou,,publisher_sales_rank,11564.0,,,,1,1,1,1,1,1,0.06,0.0,0.06,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Ecole,Melty Blood: Actress Again,,publisher_sales_rank,11565.0,,,,1,1,1,1,1,1,0.06,0.0,0.06,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Evolution Games,OverBlood 2,,publisher_sales_rank,11566.0,,,,1,1,1,1,1,1,0.06,0.0,0.06,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Fortyfive,July,,publisher_sales_rank,11567.0,,,,1,1,1,1,1,1,0.06,0.0,0.06,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Grand Prix Games,Hajime no Ippo Portable: Victorious Spirits,,publisher_sales_rank,11568.0,,,,1,1,1,1,1,1,0.06,0.0,0.06,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,HAL Laboratory,Adventures of Lolo,,publisher_sales_rank,11569.0,,,,1,1,1,1,1,1,0.06,0.0,0.06,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Imax,Super Mahjong 2: Honkaku 4Jin Uchi,,publisher_sales_rank,11570.0,,,,1,1,1,1,1,1,0.06,0.0,0.06,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Office Create,Cooking Mama 5: Bon Appetit!,,publisher_sales_rank,11575.0,,,,2,2,1,1,1,1,0.06,0.0,0.03,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Sonnet,Tokimeki Mahjong Paradise: Koi no Tenpai Beat,,publisher_sales_rank,11576.0,,,,2,2,1,1,1,1,0.06,0.0,0.03,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Virtual Play Games,City Builder,,publisher_sales_rank,11579.0,,,,2,2,1,1,2,1,0.06,0.0,0.03,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Yumedia,Tenchi Muyou! Ryoukouki Gokuraku,,publisher_sales_rank,11580.0,,,,1,1,1,1,1,1,0.06,0.0,0.06,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Zenrin,Minna no Chizu,,publisher_sales_rank,11582.0,,,,2,2,1,1,1,1,0.06,0.0,0.03,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Alawar Entertainment,Farm Frenzy 3,,publisher_sales_rank,11584.0,,,,2,2,1,1,2,2,0.05,0.0,0.025,0.8,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Ertain,Air Traffic Chaos,,publisher_sales_rank,11585.0,,,,1,1,1,1,1,1,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,GN Software,Akane Iro ni Somaru Saka Parallel,,publisher_sales_rank,11589.0,,,,3,3,2,1,1,1,0.05,0.0,0.0167,0.6,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Mamba Games,The Void,,publisher_sales_rank,11592.0,,,,2,2,1,1,2,2,0.05,0.0,0.025,0.8,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Marvel Entertainment,Luminous Arc Infinity,,publisher_sales_rank,11594.0,,,,1,1,1,1,1,1,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Max Five,Hoshigami: Ruining Blue Earth,,publisher_sales_rank,11595.0,,,,1,1,1,1,1,2,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,MediaQuest,Zoop,,publisher_sales_rank,11596.0,,,,1,1,1,1,1,2,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Monte Christo Multimedia,City Life: World Edition,,publisher_sales_rank,11600.0,,,,1,1,1,1,1,2,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Phantagram,Phantom Crash,,publisher_sales_rank,11601.0,,,,1,1,1,1,1,3,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Pony Canyon,Black Jack vs. Matsudajun,,publisher_sales_rank,11602.0,,,,1,1,1,1,1,2,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Pow,Block Kuzushi,,publisher_sales_rank,11603.0,,,,1,1,1,1,1,1,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Sweets,D.C.I.F.: Da Capo Innocent Finale,,publisher_sales_rank,11604.0,,,,2,2,1,1,1,1,0.05,0.0,0.025,0.6,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Team17 Software,Worms Reloaded,,publisher_sales_rank,11610.0,,,,1,1,1,1,1,2,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,TechnoSoft,Thunder Force V: Perfect System,,publisher_sales_rank,11611.0,,,,1,1,1,1,1,2,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,The Learning Company,Arthur! Ready to Race,,publisher_sales_rank,11612.0,,,,1,1,1,1,1,2,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Vap,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,,publisher_sales_rank,11613.0,,,,1,1,1,1,1,1,0.05,0.0,0.05,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,2D Boy,World of Goo,,publisher_sales_rank,11614.0,,,,1,1,1,1,1,2,0.04,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,49Games,Summer Athletics 2009,,publisher_sales_rank,11615.0,,,,1,1,1,1,1,1,0.04,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Alvion,Poupee Girl DS,,publisher_sales_rank,11617.0,,,,2,2,1,1,1,1,0.04,0.0,0.02,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Big Fish Games,Living Legends: Frozen Beauty,,publisher_sales_rank,11619.0,,,,2,2,1,1,2,1,0.04,0.0,0.02,0.75,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Devolver Digital,Serious Sam HD: Gold Edition,,publisher_sales_rank,11620.0,,,,2,2,2,1,2,1,0.04,0.0,0.02,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,G.Rev,Senko no Ronde DUO,,publisher_sales_rank,11623.0,,,,2,2,1,1,2,1,0.04,0.0,0.02,0.75,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Gakken,Gakken DS: Shin TOEIC Test Kanzen Kouryaku,,publisher_sales_rank,11624.0,,,,2,2,1,1,1,1,0.04,0.0,0.02,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Just Flight,Apache: Air Assault,,publisher_sales_rank,11626.0,,,,1,1,1,1,1,2,0.04,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Kool Kizz,Dai Senryaku VII: Modern Military Tactics,,publisher_sales_rank,11627.0,,,,1,1,1,1,1,2,0.04,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Legacy Interactive,Igor: The Game,,publisher_sales_rank,11628.0,,,,1,1,1,1,1,1,0.04,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Lexicon Entertainment,AniMates!,,publisher_sales_rank,11629.0,,,,2,2,1,1,2,1,0.04,0.0,0.02,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,MLB.com,R.B.I. Baseball 2016,,publisher_sales_rank,11631.0,,,,1,1,1,1,1,1,0.04,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Navarre Corp,Deadliest Catch: Alaskan Storm,,publisher_sales_rank,11632.0,,,,1,1,1,1,1,1,0.04,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Playmore,The King of Fighters 2000,,publisher_sales_rank,11633.0,,,,1,1,1,1,1,1,0.04,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Riverhillsoft,Sotsugyou II: Neo Generation,,publisher_sales_rank,11634.0,,,,1,1,1,1,1,1,0.04,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Societa,Haunted Casino,,publisher_sales_rank,11635.0,,,,1,1,1,1,1,1,0.04,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Summitsoft,Crushed Baseball,,publisher_sales_rank,11636.0,,,,1,1,1,1,1,2,0.04,0.0,0.04,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,TopWare Interactive,Battle vs. Chess,,publisher_sales_rank,11637.0,,,,2,2,2,1,2,1,0.04,0.0,0.02,0.75,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Yamasa Entertainment,Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,,publisher_sales_rank,11640.0,,,,2,2,2,1,1,1,0.04,0.0,0.02,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,imageepoch Inc.,Toushin Toshi,,publisher_sales_rank,11641.0,,,,2,2,1,1,2,1,0.04,0.0,0.02,0.75,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,ASK,Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,,publisher_sales_rank,11643.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Aerosoft,X-Plane 10 Global,,publisher_sales_rank,11645.0,,,,2,2,1,1,1,2,0.03,0.0,0.015,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Berkeley,M&Ms Shell Shocked,,publisher_sales_rank,11646.0,,,,1,1,1,1,1,2,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Blue Byte,The Settlers IV,,publisher_sales_rank,11648.0,,,,2,2,1,1,2,1,0.03,0.0,0.015,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,BushiRoad,Detective Opera: Milky Holmes 2,,publisher_sales_rank,11649.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Cygames,Airship Q,,publisher_sales_rank,11650.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Datam Polystar,Roommate Asami: Okusama wa Joshikousei,,publisher_sales_rank,11651.0,,,,2,2,1,1,1,1,0.03,0.0,0.015,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Dorart,Minna de Dokusho: Keatai Shousetsu Desu,,publisher_sales_rank,11653.0,,,,2,2,1,1,1,1,0.03,0.0,0.015,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Easy Interactive,Jewel Match 2,,publisher_sales_rank,11655.0,,,,2,2,1,1,1,1,0.03,0.0,0.015,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Extreme Entertainment Group,Langrisser: Re:Incarnation Tensei,,publisher_sales_rank,11657.0,,,,1,1,1,1,1,2,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Fields,Gekiatsu!! Pachi Game Tamashi Max: Evangelion 7 x Seimei no Kodou,,publisher_sales_rank,11658.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,FuRyu Corporation,Let's Sing 2016,,publisher_sales_rank,11659.0,,,,1,1,1,1,1,2,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Fuji,Night Head: The Labyrinth,,publisher_sales_rank,11660.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Headup Games,The Inner World,,publisher_sales_rank,11661.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Her Interactive,Nancy Drew: Alibi In Ashes,,publisher_sales_rank,11662.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,HuneX,Kaleidoeve,,publisher_sales_rank,11664.0,,,,2,2,1,1,2,1,0.03,0.0,0.015,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Intergrow,Shantae and the Pirate's Curse,,publisher_sales_rank,11665.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Ivolgamus,Fading Shadows,,publisher_sales_rank,11666.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,KSS,Nishijin Pachinko Monogatari 2,,publisher_sales_rank,11667.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Kamui,Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,,publisher_sales_rank,11668.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Kando Games,Rebel Raiders: Operation Nighthawk,,publisher_sales_rank,11669.0,,,,1,1,1,1,1,2,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Kids Station,Gakuen Alice: WakuWaku * Happy Friends,,publisher_sales_rank,11670.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Kokopeli Digital Studios,Robo Pit,,publisher_sales_rank,11671.0,,,,1,1,1,1,1,2,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Maximum Family Games,Deer Drive: Legends,,publisher_sales_rank,11672.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,NetRevo,Tsuyo Kiss 2 Portable,,publisher_sales_rank,11674.0,,,,2,2,1,1,2,1,0.03,0.0,0.015,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Nexon,MapleStory DS,,publisher_sales_rank,11675.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Number None,Braid,,publisher_sales_rank,11676.0,,,,1,1,1,1,1,2,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Paon Corporation,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,,publisher_sales_rank,11677.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Sunflowers,Knights of Honor,,publisher_sales_rank,11678.0,,,,1,1,1,1,1,2,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Tryfirst,Wrestle Angels: Survivor 2,,publisher_sales_rank,11679.0,,,,1,1,1,1,1,1,0.03,0.0,0.03,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Views,Dies Irae: Amantes Amentes,,publisher_sales_rank,11680.0,,,,2,2,2,1,2,1,0.03,0.0,0.015,0.6667,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Codemasters Online,The Lord of the Rings Online: Mines of Moria,,publisher_sales_rank,11682.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,GOA,Warhammer Online: Age of Reckoning,,publisher_sales_rank,11683.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Gaga,Shippuu Mahou Daisakusen: Kingdom-Grandprix,,publisher_sales_rank,11684.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Giga,Kiss Bell,,publisher_sales_rank,11685.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Giza10,Ore wa Shoujo Mangaka,,publisher_sales_rank,11686.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Graphsim Entertainment,Falcon 4.0: Allied Force,,publisher_sales_rank,11687.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Imageworks,Sotsugyou II: Neo Generation Special,,publisher_sales_rank,11688.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Introversion Software,Prison Architect,,publisher_sales_rank,11689.0,,,,1,1,1,1,1,2,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Karin Entertainment,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,,publisher_sales_rank,11690.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,King Records,Shaman King: Chou Senjiryokketsu 3,,publisher_sales_rank,11691.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Marvelous Games,Net High,,publisher_sales_rank,11692.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Mirai Shounen,Moe Star: Moeru Toudai Eigojuku,,publisher_sales_rank,11693.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Mycom,Strongest Tokyo University Shogi DS,,publisher_sales_rank,11694.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Nitroplus,Dramatical Murder Re:code,,publisher_sales_rank,11696.0,,,,2,2,2,1,2,1,0.02,0.0,0.01,0.5,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Phoenix Games,Chicken Hunter,,publisher_sales_rank,11697.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Plenty,Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,,publisher_sales_rank,11698.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Quintet,Code R,,publisher_sales_rank,11699.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,RED Entertainment,Scared Rider Xechs,,publisher_sales_rank,11700.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Revolution (Japan),Tsuyo Kiss 2 Gakki: Swift Love,,publisher_sales_rank,11701.0,,,,1,1,1,1,1,1,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Saurus,Irritating Stick,,publisher_sales_rank,11702.0,,,,1,1,1,1,1,2,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
publisher_hit_dependency,publisher_top_game,Sold Out,Worms: WMD,,publisher_sales_rank,11703.0,,,,1,1,1,1,1,2,0.02,0.0,0.02,1.0,top_game_sales_share_within_publisher,A publisher can be large because of many games or because one hit dominates.
