evidence_block,grain,item,item_2,item_3,rank_label,rank_value,inspections,establishments,violations,critical_violations,serious_violations,minor_violations,total_fine,pass_count,conditional_count,fail_count,issue_rate_pct,avg_violations_per_inspection,avg_fine_per_inspection,notes
inspection_type_severity_profile,inspection_type_point_level,No Entry,Minor   ,,severity_rank_within_type,1.0,13,2,13,0,0,13,1300.0,6,0,7,53.8462,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,No Entry,Serious ,,severity_rank_within_type,2.0,1,1,1,0,1,0,250.0,0,0,1,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Pre-License Consultation,Minor   ,,severity_rank_within_type,1.0,11,3,11,0,0,11,900.0,3,0,8,72.7273,1.0,81.8182,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Pre-License Consultation,Critical,,severity_rank_within_type,2.0,2,2,2,2,0,0,1000.0,1,0,1,50.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Pre-License Consultation,Serious ,,severity_rank_within_type,3.0,2,2,2,0,2,0,500.0,1,0,1,50.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,sfp/complaint,Minor   ,,severity_rank_within_type,1.0,6,1,6,0,0,6,600.0,6,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,CANVASS SPECIAL EVENTS,Minor   ,,severity_rank_within_type,1.0,3,1,3,0,0,3,300.0,3,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,LIQUOR CATERING,Minor   ,,severity_rank_within_type,1.0,5,1,5,0,0,5,500.0,0,0,5,100.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,LIQUOR CATERING,Critical,,severity_rank_within_type,2.0,1,1,1,1,0,0,500.0,0,0,1,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,License,Minor   ,,severity_rank_within_type,1.0,34576,10020,34576,0,0,34576,3457600.0,15573,784,18198,54.8994,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,License,Serious ,,severity_rank_within_type,2.0,6262,3923,6262,0,6262,0,1565500.0,19,97,6138,99.5688,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,License,Critical,,severity_rank_within_type,3.0,4266,2997,4266,4266,0,0,2133000.0,10,309,3944,99.6953,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,SFP/COMPLAINT,Minor   ,,severity_rank_within_type,1.0,16,4,16,0,0,16,1600.0,4,7,5,75.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,SFP/COMPLAINT,Critical,,severity_rank_within_type,2.0,4,2,4,4,0,0,2000.0,0,1,3,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,SFP/COMPLAINT,Serious ,,severity_rank_within_type,3.0,3,2,3,0,3,0,750.0,0,1,2,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Special Events (Festivals),Minor   ,,severity_rank_within_type,1.0,115,22,115,0,0,115,11500.0,90,5,20,21.7391,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Special Events (Festivals),Critical,,severity_rank_within_type,2.0,8,3,8,8,0,0,4000.0,0,1,7,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Special Events (Festivals),Serious ,,severity_rank_within_type,3.0,5,3,5,0,5,0,1250.0,0,0,5,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Canvass Re-Inspection,Minor   ,,severity_rank_within_type,1.0,58052,8170,58052,0,0,58052,3355100.0,49848,3946,3759,13.2726,1.0,57.7947,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Canvass Re-Inspection,Serious ,,severity_rank_within_type,2.0,16489,7723,16489,0,16489,0,1152000.0,13585,1496,1212,16.4231,1.0,69.8648,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Canvass Re-Inspection,Critical,,severity_rank_within_type,3.0,3291,2008,3291,3291,0,0,503000.0,1870,581,821,42.601,1.0,152.8411,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Complaint,Minor   ,,severity_rank_within_type,1.0,49699,6542,49699,0,0,49699,4969900.0,22220,8600,18854,55.2405,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Complaint,Serious ,,severity_rank_within_type,2.0,7139,3498,7139,0,7139,0,1784750.0,9,1103,6026,99.8599,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Complaint,Critical,,severity_rank_within_type,3.0,5207,2485,5207,5207,0,0,2603500.0,8,2360,2836,99.7887,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Complaint-Fire,Minor   ,,severity_rank_within_type,1.0,514,116,514,0,0,514,51400.0,290,42,182,43.5798,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Complaint-Fire,Serious ,,severity_rank_within_type,2.0,58,37,58,0,58,0,14500.0,1,4,53,98.2759,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Complaint-Fire,Critical,,severity_rank_within_type,3.0,26,17,26,26,0,0,13000.0,0,10,16,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Suspected Food Poisoning,Minor   ,,severity_rank_within_type,1.0,2576,604,2576,0,0,2576,257600.0,1220,602,754,52.6398,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Suspected Food Poisoning,Critical,,severity_rank_within_type,2.0,382,229,382,382,0,0,191000.0,0,211,171,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Suspected Food Poisoning,Serious ,,severity_rank_within_type,3.0,294,201,294,0,294,0,73500.0,0,48,246,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,TASK FORCE NIGHT,Minor   ,,severity_rank_within_type,1.0,3,1,3,0,0,3,300.0,0,0,3,100.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,TASK FORCE NIGHT,Serious ,,severity_rank_within_type,2.0,3,1,3,0,3,0,750.0,0,0,3,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,TASK FORCE NIGHT,Critical,,severity_rank_within_type,3.0,1,1,1,1,0,0,500.0,0,0,1,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,task force(1470) liquor tavern,Minor   ,,severity_rank_within_type,1.0,4,1,4,0,0,4,400.0,0,0,4,100.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,task force(1470) liquor tavern,Critical,,severity_rank_within_type,2.0,2,1,2,2,0,0,1000.0,0,0,2,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,task force(1470) liquor tavern,Serious ,,severity_rank_within_type,3.0,1,1,1,0,1,0,250.0,0,0,1,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,CANVASS SCHOOL/SPECIAL EVENT,Minor   ,,severity_rank_within_type,1.0,1,1,1,0,0,1,100.0,1,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Non-Inspection,Minor   ,,severity_rank_within_type,1.0,15,4,15,0,0,15,1500.0,3,5,7,80.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Non-Inspection,Serious ,,severity_rank_within_type,2.0,5,2,5,0,5,0,1250.0,0,0,5,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Package Liquor 1474,Minor   ,,severity_rank_within_type,1.0,30,9,30,0,0,30,3000.0,3,0,27,90.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Package Liquor 1474,Serious ,,severity_rank_within_type,2.0,6,5,6,0,6,0,1500.0,0,0,6,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Package Liquor 1474,Critical,,severity_rank_within_type,3.0,3,2,3,3,0,0,1500.0,0,0,3,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,REINSPECTION OF 48 HOUR NOTICE,Minor   ,,severity_rank_within_type,1.0,15,2,15,0,0,15,1500.0,0,0,15,100.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,REINSPECTION OF 48 HOUR NOTICE,Critical,,severity_rank_within_type,2.0,3,1,3,3,0,0,1500.0,0,0,3,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,REINSPECTION OF 48 HOUR NOTICE,Serious ,,severity_rank_within_type,3.0,1,1,1,0,1,0,250.0,0,0,1,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,TASK FORCE LIQUOR 1474,Minor   ,,severity_rank_within_type,1.0,8,1,8,0,0,8,800.0,0,0,8,100.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,TASK FORCE LIQUOR 1474,Serious ,,severity_rank_within_type,2.0,1,1,1,0,1,0,250.0,0,0,1,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,CANVASS/SPECIAL EVENT,Minor   ,,severity_rank_within_type,1.0,5,1,5,0,0,5,500.0,5,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,DAY CARE LICENSE RENEWAL,Minor   ,,severity_rank_within_type,1.0,3,1,3,0,0,3,300.0,3,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,LICENSE DAYCARE 1586,Minor   ,,severity_rank_within_type,1.0,5,1,5,0,0,5,500.0,5,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,License Re-Inspection,Minor   ,,severity_rank_within_type,1.0,21720,4963,21720,0,0,21720,737200.0,17618,273,3768,18.605,1.0,33.9411,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,License Re-Inspection,Serious ,,severity_rank_within_type,2.0,6721,3852,6721,0,6721,0,406750.0,5494,93,1109,17.8842,1.0,60.5193,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,License Re-Inspection,Critical,,severity_rank_within_type,3.0,4401,2763,4401,4401,0,0,564000.0,3487,90,800,20.2227,1.0,128.1527,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,TAVERN 1470,Critical,,severity_rank_within_type,1.0,1,1,1,1,0,0,500.0,0,0,1,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,TAVERN 1470,Serious ,,severity_rank_within_type,2.0,1,1,1,0,1,0,250.0,0,0,1,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Task Force Liquor 1475,Minor   ,,severity_rank_within_type,1.0,317,78,317,0,0,317,31700.0,39,0,278,87.6972,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Task Force Liquor 1475,Critical,,severity_rank_within_type,2.0,56,39,56,56,0,0,28000.0,0,0,56,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Task Force Liquor 1475,Serious ,,severity_rank_within_type,3.0,50,38,50,0,50,0,12500.0,0,0,50,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,,Serious ,,severity_rank_within_type,1.0,2,1,2,0,2,0,500.0,2,0,0,0.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,1315 license reinspection,Critical,,severity_rank_within_type,1.0,4,1,4,4,0,0,2000.0,0,0,4,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,1315 license reinspection,Serious ,,severity_rank_within_type,2.0,1,1,1,0,1,0,250.0,0,0,1,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,CLOSE-UP/COMPLAINT REINSPECTION,Minor   ,,severity_rank_within_type,1.0,6,1,6,0,0,6,600.0,6,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,CLOSE-UP/COMPLAINT REINSPECTION,Serious ,,severity_rank_within_type,2.0,2,1,2,0,2,0,500.0,2,0,0,0.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,CLOSE-UP/COMPLAINT REINSPECTION,Critical,,severity_rank_within_type,3.0,1,1,1,1,0,0,500.0,1,0,0,0.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,RE-INSPECTION OF CLOSE-UP,Minor   ,,severity_rank_within_type,1.0,6,1,6,0,0,6,500.0,0,0,6,100.0,1.0,83.3333,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,RE-INSPECTION OF CLOSE-UP,Critical,,severity_rank_within_type,2.0,3,1,3,3,0,0,0.0,0,0,3,100.0,1.0,0.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,CANVAS,Minor   ,,severity_rank_within_type,1.0,4,1,4,0,0,4,400.0,4,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,TASK FORCE PACKAGE LIQUOR,Minor   ,,severity_rank_within_type,1.0,3,1,3,0,0,3,300.0,0,0,3,100.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,TASK FORCE PACKAGE LIQUOR,Serious ,,severity_rank_within_type,2.0,2,1,2,0,2,0,500.0,0,0,2,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,LICENSE RENEWAL FOR DAYCARE,Minor   ,,severity_rank_within_type,1.0,3,1,3,0,0,3,300.0,3,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,LICENSE RENEWAL FOR DAYCARE,Critical,,severity_rank_within_type,2.0,2,1,2,2,0,0,1000.0,0,2,0,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,POSSIBLE FBI,Minor   ,,severity_rank_within_type,1.0,6,1,6,0,0,6,600.0,6,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,REINSPECTION,Minor   ,,severity_rank_within_type,1.0,5,1,5,0,0,5,500.0,5,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,REINSPECTION,Serious ,,severity_rank_within_type,2.0,2,2,2,0,2,0,500.0,2,0,0,0.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Recent Inspection,Minor   ,,severity_rank_within_type,1.0,512,134,512,0,0,512,51200.0,279,181,52,45.5078,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Recent Inspection,Serious ,,severity_rank_within_type,2.0,47,37,47,0,47,0,11750.0,10,22,15,78.7234,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Recent Inspection,Critical,,severity_rank_within_type,3.0,28,18,28,28,0,0,14000.0,4,17,7,85.7143,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Short Form Complaint,Minor   ,,severity_rank_within_type,1.0,16044,2613,16044,0,0,16044,1604400.0,11205,2361,2399,29.6684,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Short Form Complaint,Serious ,,severity_rank_within_type,2.0,1410,918,1410,0,1410,0,352500.0,94,461,855,93.3333,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Short Form Complaint,Critical,,severity_rank_within_type,3.0,650,467,650,650,0,0,325000.0,21,475,154,96.7692,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Suspected Food Poisoning Re-inspection,Minor   ,,severity_rank_within_type,1.0,700,139,700,0,0,700,47900.0,593,39,68,15.2857,1.0,68.4286,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Suspected Food Poisoning Re-inspection,Serious ,,severity_rank_within_type,2.0,184,126,184,0,184,0,17000.0,154,17,13,16.3043,1.0,92.3913,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Suspected Food Poisoning Re-inspection,Critical,,severity_rank_within_type,3.0,41,30,41,41,0,0,12500.0,24,6,11,41.4634,1.0,304.878,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,CITF,Minor   ,,severity_rank_within_type,1.0,1,1,1,0,0,1,100.0,1,0,0,0.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,No entry,Minor   ,,severity_rank_within_type,1.0,9,1,9,0,0,9,900.0,0,0,9,100.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,No entry,Serious ,,severity_rank_within_type,2.0,2,1,2,0,2,0,500.0,0,0,2,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,No entry,Critical,,severity_rank_within_type,3.0,1,1,1,1,0,0,500.0,0,0,1,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,SFP,Minor   ,,severity_rank_within_type,1.0,9,3,9,0,0,9,900.0,0,4,5,100.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,SFP,Critical,,severity_rank_within_type,2.0,7,4,7,7,0,0,3500.0,0,4,3,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,SFP,Serious ,,severity_rank_within_type,3.0,1,1,1,0,1,0,250.0,0,0,1,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Special Task Force,Critical,,severity_rank_within_type,1.0,1,1,1,1,0,0,500.0,0,1,0,100.0,1.0,500.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Special Task Force,Minor   ,,severity_rank_within_type,2.0,1,1,1,0,0,1,100.0,0,1,0,100.0,1.0,100.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Special Task Force,Serious ,,severity_rank_within_type,3.0,1,1,1,0,1,0,250.0,0,1,0,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Short Form Fire-Complaint,Minor   ,,severity_rank_within_type,1.0,274,65,274,0,0,274,21700.0,174,12,84,35.0365,1.0,79.1971,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Short Form Fire-Complaint,Serious ,,severity_rank_within_type,2.0,12,11,12,0,12,0,2750.0,2,3,7,83.3333,1.0,229.1667,Test whether some inspection types carry a different severity mix.
inspection_type_severity_profile,inspection_type_point_level,Short Form Fire-Complaint,Critical,,severity_rank_within_type,3.0,4,3,4,4,0,0,1000.0,0,1,3,100.0,1.0,250.0,Test whether some inspection types carry a different severity mix.
inspection_type_followup_linkage,inspection_type_followup_status,CANVASS RE INSPECTION OF CLOSE UP,not_followup,,followup_rank_within_type,1.0,1,1,4,1,1,2,950.0,1,0,0,0.0,4.0,950.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,Consultation,not_followup,,followup_rank_within_type,1.0,641,585,1715,93,171,1451,234350.0,406,120,102,34.6334,2.6755,365.6006,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,LIQOUR TASK FORCE NOT READY,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,SFP/Complaint,not_followup,,followup_rank_within_type,1.0,1,1,9,2,2,5,2000.0,0,0,1,100.0,9.0,2000.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,TWO PEOPLE ATE AND GOT SICK.,not_followup,,followup_rank_within_type,1.0,1,1,5,0,2,3,800.0,0,0,1,100.0,5.0,800.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,expansion,not_followup,,followup_rank_within_type,1.0,1,1,2,0,0,2,200.0,1,0,0,0.0,2.0,200.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,LICENSE TASK FORCE / NOT -FOR-PROFIT CLUB,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,License-Task Force,not_followup,,followup_rank_within_type,1.0,605,590,1634,209,294,1131,291100.0,236,0,367,60.6612,2.7008,481.157,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,Not Ready,not_followup,,followup_rank_within_type,1.0,10,10,0,0,0,0,0.0,0,0,6,60.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,SMOKING COMPLAINT,not_followup,,followup_rank_within_type,1.0,1,1,4,0,0,4,400.0,1,0,0,0.0,4.0,400.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,Task Force for liquor 1474,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,finish complaint inspection from 5-18-10,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,out ofbusiness,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,Business Not Located,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,CORRECTIVE ACTION,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,1,0,100.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,SFP RECENTLY INSPECTED,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,TASK FORCE LIQUOR 1470,not_followup,,followup_rank_within_type,1.0,2,2,0,0,0,0,0.0,1,0,1,50.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,task force,not_followup,,followup_rank_within_type,1.0,2,2,5,0,1,4,650.0,2,0,0,0.0,2.5,325.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,CHANGED COURT DATE,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,Canvass,not_followup,,followup_rank_within_type,1.0,76656,24776,246225,12997,21747,211481,33083350.0,39817,8296,12688,27.3742,3.2121,431.582,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,KITCHEN CLOSED FOR RENOVATION,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,LICENSE RENEWAL INSPECTION FOR DAYCARE,not_followup,,followup_rank_within_type,1.0,1,1,2,0,0,2,200.0,1,0,0,0.0,2.0,200.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,SPECIAL TASK FORCE,not_followup,,followup_rank_within_type,1.0,2,2,7,0,5,2,1450.0,0,0,2,100.0,3.5,725.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,Complaint Re-Inspection,followup,,followup_rank_within_type,1.0,5262,3283,30446,1548,6481,22417,2060850.0,4337,438,432,16.5336,5.786,391.6477,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,Complaint Re-Inspection,not_followup,,followup_rank_within_type,2.0,8,7,49,4,12,33,2450.0,7,0,1,12.5,6.125,306.25,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,Complaint-Fire Re-inspection,followup,,followup_rank_within_type,1.0,44,38,279,16,67,196,23000.0,35,2,6,18.1818,6.3409,522.7273,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,Kids Cafe',not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,LICENSE TASK FORCE / NOT -FOR-PROFIT CLU,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,TASK FORCE NOT READY,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,0,0,1,100.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
inspection_type_followup_linkage,inspection_type_followup_status,error save,not_followup,,followup_rank_within_type,1.0,1,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,Identify whether inspection types serve initial screening or recovery functions.
