evidence_block,grain,item,item_2,item_3,rank_label,rank_value,inspections,establishments,violations,critical_violations,serious_violations,minor_violations,total_fine,pass_count,conditional_count,fail_count,issue_rate_pct,avg_violations_per_inspection,avg_fine_per_inspection,notes
ward_year_hotspots,year_ward,2015,44,,ward_volume_rank_within_year,5.0,728,470,2130,151,297,1682,256900.0,409,69,121,26.0989,2.9258,352.8846,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2015,2,,ward_volume_rank_within_year,6.0,664,430,2160,171,311,1678,291500.0,360,104,103,31.1747,3.253,439.006,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2015,47,,ward_volume_rank_within_year,7.0,596,401,2017,113,281,1623,232400.0,364,50,96,24.4966,3.3842,389.9329,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2015,43,,ward_volume_rank_within_year,8.0,585,374,1931,153,212,1566,229100.0,322,57,94,25.812,3.3009,391.6239,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2015,41,,ward_volume_rank_within_year,9.0,534,306,2246,113,268,1865,255250.0,367,41,97,25.8427,4.206,477.9963,Look for geography-specific temporal weak spots.
ward_year_hotspots,year_ward,2015,28,,ward_volume_rank_within_year,10.0,502,287,2449,191,337,1921,321700.0,256,69,120,37.6494,4.8785,640.8367,Look for geography-specific temporal weak spots.
followup_year_profile,year_followup_status,2010,not_followup,,followup_volume_rank_within_year,1.0,14632,11140,49749,3260,4425,42064,6885900.0,8584,1318,4056,36.7277,3.4,470.6055,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2010,followup,,followup_volume_rank_within_year,2.0,3324,2807,18336,1429,3469,13438,884550.0,2803,102,412,15.4633,5.5162,266.1101,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2011,not_followup,,followup_volume_rank_within_year,1.0,14930,11302,54578,3081,4865,46632,7417300.0,8473,1372,3940,35.5794,3.6556,496.8051,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2011,followup,,followup_volume_rank_within_year,2.0,3710,3168,21213,1376,4053,15784,1044750.0,3176,137,395,14.3396,5.7178,281.6038,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2017,not_followup,,followup_volume_rank_within_year,1.0,1919,1811,6590,457,748,5385,954000.0,989,246,451,36.321,3.4341,497.1339,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2017,followup,,followup_volume_rank_within_year,2.0,474,438,2405,148,562,1695,174600.0,407,23,30,11.1814,5.0738,368.3544,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2013,not_followup,,followup_volume_rank_within_year,1.0,17498,14291,52289,2882,5041,44366,7137350.0,8997,1559,3125,26.7688,2.9883,407.8952,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2013,followup,,followup_volume_rank_within_year,2.0,3402,2962,17577,1069,3932,12576,1156000.0,2943,192,212,11.8754,5.1667,339.8001,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2012,not_followup,,followup_volume_rank_within_year,1.0,15235,12722,49655,2955,4810,41890,6866650.0,7795,1331,3306,30.4365,3.2593,450.7155,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2012,followup,,followup_volume_rank_within_year,2.0,3497,3010,18383,1146,3726,13511,1192850.0,2973,195,304,14.2694,5.2568,341.1067,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2016,not_followup,,followup_volume_rank_within_year,1.0,18106,13332,58172,4297,7107,46768,8599700.0,8979,2303,3967,34.6294,3.2129,474.9641,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2016,followup,,followup_volume_rank_within_year,2.0,4634,3914,24034,1471,5686,16877,1613100.0,3910,328,314,13.8541,5.1864,348.101,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2014,not_followup,,followup_volume_rank_within_year,1.0,17717,13271,57282,3656,5388,48238,7998300.0,9339,2060,3461,31.1622,3.2332,451.4478,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2014,followup,,followup_volume_rank_within_year,2.0,3762,3225,19599,1290,4093,14216,1410450.0,3222,246,241,12.9452,5.2097,374.9203,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2015,not_followup,,followup_volume_rank_within_year,1.0,17021,13504,54977,3607,5365,46005,7745250.0,8824,1907,3344,30.8501,3.23,455.0408,Test whether follow-up activity changes the interpretation of annual trends.
followup_year_profile,year_followup_status,2015,followup,,followup_volume_rank_within_year,2.0,3831,3300,20437,1310,4348,14779,1385350.0,3269,241,251,12.8426,5.3346,361.6158,Test whether follow-up activity changes the interpretation of annual trends.
