evidence_block,grain,item,item_2,item_3,rank_label,rank_value,catalog_book_count,sold_book_count,line_count,order_count,customer_count,total_price,avg_price,secondary_value,share_pct,notes
title_country_mix,title_country,Watership Down,Indonesia,,country_rank_within_title,3.0,,,1,1,1,11.26,11.26,,19.5554,Destination-country mix for top observed titles.
title_country_mix,title_country,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,Guatemala,,country_rank_within_title,3.0,,,1,1,1,13.7,13.7,,30.3837,Destination-country mix for top observed titles.
title_country_mix,title_country,"Wind Rider's Oath (War God  #3)",Peru,,country_rank_within_title,3.0,,,1,1,1,13.09,13.09,,30.3924,Destination-country mix for top observed titles.
title_country_mix,title_country,Wolf Willow,Indonesia,,country_rank_within_title,3.0,,,1,1,1,15.94,15.94,,32.1565,Destination-country mix for top observed titles.
title_country_mix,title_country,"Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3)",Russia,,country_rank_within_title,3.0,,,1,1,1,9.18,9.18,,22.1954,Destination-country mix for top observed titles.
title_country_mix,title_country,犬夜叉 17,Morocco,,country_rank_within_title,3.0,,,1,1,1,8.92,8.92,,21.1425,Destination-country mix for top observed titles.
title_country_mix,title_country,200 Quilt Blocks: To Mix and Match,Thailand,,country_rank_within_title,4.0,,,1,1,1,4.35,4.35,,10.1754,Destination-country mix for top observed titles.
title_country_mix,title_country,"A Higher Justice (The Trials of Kit Shannon #5)",Poland,,country_rank_within_title,4.0,,,1,1,1,3.46,3.46,,6.0049,Destination-country mix for top observed titles.
title_country_mix,title_country,Anleitung zum Zickigsein,Colombia,,country_rank_within_title,4.0,,,1,1,1,5.09,5.09,,10.8807,Destination-country mix for top observed titles.
title_country_mix,title_country,Black Widow: Homecoming,Poland,,country_rank_within_title,4.0,,,1,1,1,4.37,4.37,,9.5145,Destination-country mix for top observed titles.
title_country_mix,title_country,Full House: The Spread of Excellence from Plato to Darwin,United States of America,,country_rank_within_title,4.0,,,1,1,1,6.3,6.3,,12.0991,Destination-country mix for top observed titles.
title_country_mix,title_country,Identity,China,,country_rank_within_title,4.0,,,1,1,1,16.01,16.01,,22.7092,Destination-country mix for top observed titles.
title_country_mix,title_country,Moo  Baa  La La La!,Indonesia,,country_rank_within_title,4.0,,,1,1,1,1.07,1.07,,2.5858,Destination-country mix for top observed titles.
title_country_mix,title_country,O Xará,Myanmar,,country_rank_within_title,4.0,,,1,1,1,6.99,6.99,,13.3295,Destination-country mix for top observed titles.
title_country_mix,title_country,Pies and Tarts,Afghanistan,,country_rank_within_title,4.0,,,1,1,1,9.22,9.22,,17.5519,Destination-country mix for top observed titles.
title_country_mix,title_country,Raising the Bar: Ministry to Youth in the New Millennium,Venezuela,,country_rank_within_title,4.0,,,1,1,1,5.8,5.8,,14.3175,Destination-country mix for top observed titles.
title_country_mix,title_country,"Ring of Fire (Ring of Fire Anthology  #1)",Brazil,,country_rank_within_title,4.0,,,1,1,1,10.47,10.47,,20.9778,Destination-country mix for top observed titles.
title_country_mix,title_country,Rose of No Man's Land,Indonesia,,country_rank_within_title,4.0,,,1,1,1,4.98,4.98,,11.931,Destination-country mix for top observed titles.
title_country_mix,title_country,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing,Indonesia,,country_rank_within_title,4.0,,,1,1,1,2.73,2.73,,6.0066,Destination-country mix for top observed titles.
title_country_mix,title_country,The Bible Cure For Diabetes,Sweden,,country_rank_within_title,4.0,,,1,1,1,6.96,6.96,,16.8197,Destination-country mix for top observed titles.
title_country_mix,title_country,The Door Into Summer,Brazil,,country_rank_within_title,4.0,,,1,1,1,3.96,3.96,,9.1055,Destination-country mix for top observed titles.
title_country_mix,title_country,The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World,Costa Rica,,country_rank_within_title,4.0,,,1,1,1,6.17,6.17,,16.0929,Destination-country mix for top observed titles.
title_country_mix,title_country,The Hour Before Dark,Ukraine,,country_rank_within_title,4.0,,,1,1,1,7.95,7.95,,19.0785,Destination-country mix for top observed titles.
title_country_mix,title_country,The Killer Angels,Russia,,country_rank_within_title,4.0,,,1,1,1,0.88,0.88,,2.2628,Destination-country mix for top observed titles.
title_country_mix,title_country,The Prophet,China,,country_rank_within_title,4.0,,,1,1,1,12.33,12.33,,20.3063,Destination-country mix for top observed titles.
title_country_mix,title_country,"The Right Attitude to Rain (Isabel Dalhousie  #3)",Peru,,country_rank_within_title,4.0,,,1,1,1,8.89,8.89,,15.1011,Destination-country mix for top observed titles.
title_country_mix,title_country,"The Zucchini Warriors (Macdonald Hall  #5)",Indonesia,,country_rank_within_title,4.0,,,1,1,1,4.55,4.55,,8.6849,Destination-country mix for top observed titles.
title_country_mix,title_country,Tortilla Flat,Indonesia,,country_rank_within_title,4.0,,,1,1,1,5.15,5.15,,12.9397,Destination-country mix for top observed titles.
title_country_mix,title_country,犬夜叉 17,Uzbekistan,,country_rank_within_title,4.0,,,1,1,1,5.92,5.92,,14.0318,Destination-country mix for top observed titles.
title_country_mix,title_country,The Door Into Summer,France,,country_rank_within_title,5.0,,,1,1,1,2.32,2.32,,5.3346,Destination-country mix for top observed titles.
title_lifecycle_mix,title_lifecycle,200 Quilt Blocks: To Mix and Match,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,27.15,13.575,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"A Higher Justice (The Trials of Kit Shannon #5)",delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,37.02,18.51,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"A Pinch of Snuff (Dalziel & Pascoe  #5)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,27.45,13.725,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Accordion Crimes,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,27.73,13.865,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Aeneid: Selections from Books 1  2  4  6  10  12,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,1,1,1,19.98,19.98,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Anleitung zum Zickigsein,delivered_path,,lifecycle_rank_within_title,1.0,,,3,3,3,31.87,10.6233,,75.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Are We There Yet?,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,26.22,13.11,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Betsy and Tacy Go Downtown (Betsy-Tacy  #4)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,23.0,11.5,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Black Widow: Homecoming,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,28.7,14.35,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Camera Lucida: Reflections on Photography,delivered_path,,lifecycle_rank_within_title,1.0,,,3,3,3,44.12,14.7067,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Celebrations: Rituals of Peace and Prayer,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,1,1,1,18.45,18.45,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Cities of the Plain (The Border Trilogy  #3)",delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,30.13,15.065,,40.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Close Range,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,36.5,18.25,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Crime and Punishment,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,30.31,15.155,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Daniel Deronda,delivered_path,,lifecycle_rank_within_title,1.0,,,3,3,3,42.68,14.2267,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Different Seasons,delivered_path,,lifecycle_rank_within_title,1.0,,,4,4,4,59.08,14.77,,80.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Dostoevsky,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,29.36,14.68,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Error humano,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,29.79,14.895,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Falling Angel,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,25.0,12.5,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Fantastic Mr Fox,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,19.87,9.935,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Flight of the Nighthawks (The Darkwar Saga  #1)",delivered_path,,lifecycle_rank_within_title,1.0,,,1,1,1,17.87,17.87,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Full House: The Spread of Excellence from Plato to Darwin,delivered_path,,lifecycle_rank_within_title,1.0,,,4,4,4,52.07,13.0175,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5)",delivered_path,,lifecycle_rank_within_title,1.0,,,1,1,1,19.32,19.32,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Galápagos,delivered_path,,lifecycle_rank_within_title,1.0,,,1,1,1,18.22,18.22,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Genetics and the Origin of Species,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,22.05,11.025,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Gilda Joyce: Psychic Investigator (Gilda Joyce  #1)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,28.73,14.365,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Happy Are the Peace Makers (Blackie Ryan  #5)",delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,37.33,18.665,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Hard Eight (Stephanie Plum  #8)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,34.19,17.095,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Hidden Leaves (De Beers  #5)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,31.07,15.535,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"How ""Natives"" Think: About Captain Cook  For Example",delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,31.5,15.75,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,How to Travel with a Salmon and Other Essays,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,32.78,16.39,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Hyperion (Los Cantos de Hyperion  #1)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,19.65,9.825,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Identity,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,35.49,17.745,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,In Pharaoh's Army: Memories of the Lost War,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,1,1,1,19.0,19.0,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"King Solomon's Mines (Allan Quatermain  #1)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,22.21,11.105,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Lies My Teacher Told Me about Christopher Columbus: What Your History Books Got Wrong,delivered_path,,lifecycle_rank_within_title,1.0,,,1,1,1,19.9,19.9,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Life of Pi,returned_path,,lifecycle_rank_within_title,1.0,,,1,1,1,17.15,17.15,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Love-Lies-Bleeding,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,43.22,14.4067,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Moo  Baa  La La La!,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,30.57,10.19,,75.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"My Ishmael (Ishmael  #3)",delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,22.33,11.165,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Nickel and Dimed: On (Not) Getting by in America,delivered_path,,lifecycle_rank_within_title,1.0,,,1,1,1,18.97,18.97,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,O Xará,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,27.23,13.615,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Pies and Tarts,delivered_path,,lifecycle_rank_within_title,1.0,,,4,4,4,52.53,13.1325,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Preface to the Phenomenology of Spirit,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,31.04,15.52,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Raising the Bar: Ministry to Youth in the New Millennium,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,21.93,10.965,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Reversible Errors (Kindle County Legal Thriller #6)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,31.9,15.95,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Ring of Fire (Ring of Fire Anthology  #1)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,36.01,12.0033,,75.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Rose of No Man's Land,delivered_path,,lifecycle_rank_within_title,1.0,,,3,3,3,35.66,11.8867,,75.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Schopenhauer: A Very Short Introduction,delivered_path,,lifecycle_rank_within_title,1.0,,,3,3,3,25.02,8.34,,75.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Secret for a Nightingale,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,32.19,16.095,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Seduction by Design,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,26.4,13.2,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,SeinLanguage,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,35.83,17.915,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Skylight Confessions,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,36.17,18.085,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Spares,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,36.18,18.09,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Study Guide to Accompany Brunner and Suddarth's Textbook of Medical-Surgical Nursing,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,28.48,14.24,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Territoires (Le talisman des territoires  #2)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,46.45,15.4833,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Architecture of Happiness,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,34.93,17.465,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Bible Cure For Diabetes,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,29.46,9.82,,75.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Bluest Eye,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,22.38,11.19,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Book of Five Rings,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,28.2,14.1,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Cat Who Walks Through Walls (The World As Myth),incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,1,1,1,18.64,18.64,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Communist Manifesto,delivered_path,,lifecycle_rank_within_title,1.0,,,1,1,1,19.56,19.56,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Complete Works: The Revised Oxford Translation  Vol. 1,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,23.25,7.75,,75.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Dive from Clausen's Pier,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,20.79,10.395,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Door Into Summer,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,22.53,7.51,,60.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"The End of Days (The Earth Chronicles  #7)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,47.86,15.9533,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Feminine Mystique,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,21.21,10.605,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,13.94,6.97,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Hour Before Dark,delivered_path,,lifecycle_rank_within_title,1.0,,,4,4,4,41.67,10.4175,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Illustrated Book of Ballet Stories (with CD),delivered_path,,lifecycle_rank_within_title,1.0,,,3,3,3,38.57,12.8567,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),delivered_path,,lifecycle_rank_within_title,1.0,,,3,3,3,38.84,12.9467,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Killer Angels,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,16.74,8.37,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"The Last Book of Swords: Shieldbreaker's Story (Lost Swords  #8)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,46.57,15.5233,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Picture of Dorian Gray,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,23.92,11.96,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Prophet,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,31.1,15.55,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,48.61,16.2033,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"The Raphael Affair (Jonathan Argyll  #1)",delivered_path,,lifecycle_rank_within_title,1.0,,,3,3,3,52.82,17.6067,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,27.27,13.635,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"The Right Attitude to Rain (Isabel Dalhousie  #3)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,40.39,13.4633,,75.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,39.32,19.66,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Secret Lives of Men and Women: A PostSecret Book,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,33.87,16.935,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"The Shadow Rising (The Wheel of Time  #4)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,34.82,17.41,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Stone Fey,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,40.71,13.57,,75.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,33.93,16.965,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"The Teeth of the Tiger (Jack Ryan Universe  #12)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,36.44,18.22,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Voices of Morebath: Reformation and Rebellion in an English Village,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,38.36,19.18,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,35.93,17.965,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,The Working Poor: Invisible in America,delivered_path,,lifecycle_rank_within_title,1.0,,,1,1,1,19.79,19.79,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"The Zucchini Warriors (Macdonald Hall  #5)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,33.81,11.27,,75.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Time for the Stars (Heinlein's Juveniles  #10)",delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,34.21,17.105,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Tinsel,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,29.27,14.635,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Tortilla Flat,delivered_path,,lifecycle_rank_within_title,1.0,,,3,3,3,23.2,7.7333,,75.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Unicorn Point (Apprentice Adept #6)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,21.34,10.67,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Vale of the Vole (Xanth #10)",delivered_path,,lifecycle_rank_within_title,1.0,,,3,3,3,38.75,12.9167,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Watership Down,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,30.67,15.335,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,delivered_path,,lifecycle_rank_within_title,1.0,,,2,2,2,31.09,15.545,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Wind Rider's Oath (War God  #3)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,3,3,3,43.07,14.3567,,100.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Wolf Willow,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,1,1,1,16.98,16.98,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3)",incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,27.51,13.755,,66.6667,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,犬夜叉 17,incomplete_or_in_progress,,lifecycle_rank_within_title,1.0,,,2,2,2,27.35,13.675,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,200 Quilt Blocks: To Mix and Match,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,11.25,11.25,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"A Higher Justice (The Trials of Kit Shannon #5)",incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,2,2,2,20.6,10.3,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"A Pinch of Snuff (Dalziel & Pascoe  #5)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,18.43,18.43,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Accordion Crimes,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,13.2,13.2,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Aeneid: Selections from Books 1  2  4  6  10  12,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,18.93,18.93,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Anleitung zum Zickigsein,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,14.91,14.91,,25.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Are We There Yet?,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,1,1,1,15.25,15.25,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,"Betsy and Tacy Go Downtown (Betsy-Tacy  #4)",delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,19.5,19.5,,33.3333,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Black Widow: Homecoming,incomplete_or_in_progress,,lifecycle_rank_within_title,2.0,,,2,2,2,17.23,8.615,,50.0,Lifecycle mix for top observed titles.
title_lifecycle_mix,title_lifecycle,Celebrations: Rituals of Peace and Prayer,delivered_path,,lifecycle_rank_within_title,2.0,,,1,1,1,16.18,16.18,,33.3333,Lifecycle mix for top observed titles.
